# 1.21.11 canonical item registry (protocol_id<TAB>name) generated from vanilla data report. DO NOT EDIT.
88	minecraft:amethyst_block
89	minecraft:budding_amethyst
90	minecraft:iron_block
91	minecraft:copper_block
92	minecraft:gold_block
93	minecraft:diamond_block
94	minecraft:netherite_block
95	minecraft:exposed_copper
96	minecraft:weathered_copper
97	minecraft:oxidized_copper
98	minecraft:chiseled_copper
99	minecraft:exposed_chiseled_copper
100	minecraft:weathered_chiseled_copper
101	minecraft:oxidized_chiseled_copper
102	minecraft:cut_copper
103	minecraft:exposed_cut_copper
104	minecraft:weathered_cut_copper
105	minecraft:oxidized_cut_copper
106	minecraft:cut_copper_stairs
107	minecraft:exposed_cut_copper_stairs
108	minecraft:weathered_cut_copper_stairs
109	minecraft:oxidized_cut_copper_stairs
110	minecraft:cut_copper_slab
111	minecraft:exposed_cut_copper_slab
112	minecraft:weathered_cut_copper_slab
113	minecraft:oxidized_cut_copper_slab
114	minecraft:waxed_copper_block
115	minecraft:waxed_exposed_copper
116	minecraft:waxed_weathered_copper
117	minecraft:waxed_oxidized_copper
118	minecraft:waxed_chiseled_copper
119	minecraft:waxed_exposed_chiseled_copper
120	minecraft:waxed_weathered_chiseled_copper
121	minecraft:waxed_oxidized_chiseled_copper
122	minecraft:waxed_cut_copper
123	minecraft:waxed_exposed_cut_copper
124	minecraft:waxed_weathered_cut_copper
125	minecraft:waxed_oxidized_cut_copper
126	minecraft:waxed_cut_copper_stairs
127	minecraft:waxed_exposed_cut_copper_stairs
128	minecraft:waxed_weathered_cut_copper_stairs
129	minecraft:waxed_oxidized_cut_copper_stairs
130	minecraft:waxed_cut_copper_slab
131	minecraft:waxed_exposed_cut_copper_slab
132	minecraft:waxed_weathered_cut_copper_slab
133	minecraft:waxed_oxidized_cut_copper_slab
134	minecraft:oak_log
135	minecraft:spruce_log
136	minecraft:birch_log
137	minecraft:jungle_log
138	minecraft:acacia_log
139	minecraft:cherry_log
140	minecraft:pale_oak_log
141	minecraft:dark_oak_log
142	minecraft:mangrove_log
143	minecraft:mangrove_roots
144	minecraft:muddy_mangrove_roots
145	minecraft:crimson_stem
146	minecraft:warped_stem
147	minecraft:bamboo_block
148	minecraft:stripped_oak_log
149	minecraft:stripped_spruce_log
150	minecraft:stripped_birch_log
151	minecraft:stripped_jungle_log
152	minecraft:stripped_acacia_log
153	minecraft:stripped_cherry_log
154	minecraft:stripped_dark_oak_log
155	minecraft:stripped_pale_oak_log
156	minecraft:stripped_mangrove_log
157	minecraft:stripped_crimson_stem
158	minecraft:stripped_warped_stem
159	minecraft:stripped_oak_wood
160	minecraft:stripped_spruce_wood
161	minecraft:stripped_birch_wood
162	minecraft:stripped_jungle_wood
163	minecraft:stripped_acacia_wood
164	minecraft:stripped_cherry_wood
165	minecraft:stripped_dark_oak_wood
166	minecraft:stripped_pale_oak_wood
167	minecraft:stripped_mangrove_wood
168	minecraft:stripped_crimson_hyphae
169	minecraft:stripped_warped_hyphae
170	minecraft:stripped_bamboo_block
171	minecraft:oak_wood
172	minecraft:spruce_wood
173	minecraft:birch_wood
174	minecraft:jungle_wood
175	minecraft:acacia_wood
176	minecraft:cherry_wood
177	minecraft:pale_oak_wood
178	minecraft:dark_oak_wood
179	minecraft:mangrove_wood
180	minecraft:crimson_hyphae
181	minecraft:warped_hyphae
182	minecraft:oak_leaves
183	minecraft:spruce_leaves
184	minecraft:birch_leaves
185	minecraft:jungle_leaves
186	minecraft:acacia_leaves
187	minecraft:cherry_leaves
188	minecraft:dark_oak_leaves
189	minecraft:pale_oak_leaves
190	minecraft:mangrove_leaves
191	minecraft:azalea_leaves
192	minecraft:flowering_azalea_leaves
193	minecraft:sponge
194	minecraft:wet_sponge
195	minecraft:glass
196	minecraft:tinted_glass
197	minecraft:lapis_block
198	minecraft:sandstone
199	minecraft:chiseled_sandstone
200	minecraft:cut_sandstone
201	minecraft:cobweb
202	minecraft:short_grass
203	minecraft:fern
204	minecraft:bush
205	minecraft:azalea
206	minecraft:flowering_azalea
207	minecraft:dead_bush
208	minecraft:firefly_bush
209	minecraft:short_dry_grass
210	minecraft:tall_dry_grass
211	minecraft:seagrass
212	minecraft:sea_pickle
213	minecraft:white_wool
214	minecraft:orange_wool
215	minecraft:magenta_wool
216	minecraft:light_blue_wool
217	minecraft:yellow_wool
218	minecraft:lime_wool
219	minecraft:pink_wool
220	minecraft:gray_wool
221	minecraft:light_gray_wool
222	minecraft:cyan_wool
223	minecraft:purple_wool
224	minecraft:blue_wool
225	minecraft:brown_wool
226	minecraft:green_wool
227	minecraft:red_wool
228	minecraft:black_wool
229	minecraft:dandelion
230	minecraft:open_eyeblossom
231	minecraft:closed_eyeblossom
232	minecraft:poppy
233	minecraft:blue_orchid
234	minecraft:allium
235	minecraft:azure_bluet
236	minecraft:red_tulip
237	minecraft:orange_tulip
238	minecraft:white_tulip
239	minecraft:pink_tulip
240	minecraft:oxeye_daisy
241	minecraft:cornflower
242	minecraft:lily_of_the_valley
243	minecraft:wither_rose
244	minecraft:torchflower
245	minecraft:pitcher_plant
246	minecraft:spore_blossom
247	minecraft:brown_mushroom
248	minecraft:red_mushroom
249	minecraft:crimson_fungus
250	minecraft:warped_fungus
251	minecraft:crimson_roots
252	minecraft:warped_roots
253	minecraft:nether_sprouts
254	minecraft:weeping_vines
255	minecraft:twisting_vines
256	minecraft:sugar_cane
257	minecraft:kelp
258	minecraft:pink_petals
259	minecraft:wildflowers
260	minecraft:leaf_litter
261	minecraft:moss_carpet
262	minecraft:moss_block
263	minecraft:pale_moss_carpet
264	minecraft:pale_hanging_moss
265	minecraft:pale_moss_block
266	minecraft:hanging_roots
267	minecraft:big_dripleaf
268	minecraft:small_dripleaf
269	minecraft:bamboo
270	minecraft:oak_slab
271	minecraft:spruce_slab
272	minecraft:birch_slab
273	minecraft:jungle_slab
274	minecraft:acacia_slab
275	minecraft:cherry_slab
276	minecraft:dark_oak_slab
277	minecraft:pale_oak_slab
278	minecraft:mangrove_slab
279	minecraft:bamboo_slab
280	minecraft:bamboo_mosaic_slab
281	minecraft:crimson_slab
282	minecraft:warped_slab
283	minecraft:stone_slab
284	minecraft:smooth_stone_slab
285	minecraft:sandstone_slab
286	minecraft:cut_sandstone_slab
287	minecraft:petrified_oak_slab
288	minecraft:cobblestone_slab
289	minecraft:brick_slab
290	minecraft:stone_brick_slab
291	minecraft:mud_brick_slab
292	minecraft:nether_brick_slab
293	minecraft:quartz_slab
294	minecraft:red_sandstone_slab
295	minecraft:cut_red_sandstone_slab
296	minecraft:purpur_slab
297	minecraft:prismarine_slab
298	minecraft:prismarine_brick_slab
299	minecraft:dark_prismarine_slab
300	minecraft:smooth_quartz
301	minecraft:smooth_red_sandstone
302	minecraft:smooth_sandstone
303	minecraft:smooth_stone
304	minecraft:bricks
305	minecraft:acacia_shelf
306	minecraft:bamboo_shelf
307	minecraft:birch_shelf
308	minecraft:cherry_shelf
309	minecraft:crimson_shelf
310	minecraft:dark_oak_shelf
311	minecraft:jungle_shelf
312	minecraft:mangrove_shelf
313	minecraft:oak_shelf
314	minecraft:pale_oak_shelf
315	minecraft:spruce_shelf
316	minecraft:warped_shelf
317	minecraft:bookshelf
318	minecraft:chiseled_bookshelf
319	minecraft:decorated_pot
320	minecraft:mossy_cobblestone
321	minecraft:obsidian
322	minecraft:torch
323	minecraft:end_rod
324	minecraft:chorus_plant
325	minecraft:chorus_flower
326	minecraft:purpur_block
327	minecraft:purpur_pillar
328	minecraft:purpur_stairs
329	minecraft:spawner
330	minecraft:creaking_heart
331	minecraft:chest
332	minecraft:crafting_table
333	minecraft:farmland
334	minecraft:furnace
335	minecraft:ladder
336	minecraft:cobblestone_stairs
337	minecraft:snow
338	minecraft:ice
339	minecraft:snow_block
340	minecraft:cactus
341	minecraft:cactus_flower
342	minecraft:clay
343	minecraft:jukebox
344	minecraft:oak_fence
345	minecraft:spruce_fence
346	minecraft:birch_fence
347	minecraft:jungle_fence
348	minecraft:acacia_fence
349	minecraft:cherry_fence
350	minecraft:dark_oak_fence
351	minecraft:pale_oak_fence
352	minecraft:mangrove_fence
353	minecraft:bamboo_fence
354	minecraft:crimson_fence
355	minecraft:warped_fence
356	minecraft:pumpkin
357	minecraft:carved_pumpkin
358	minecraft:jack_o_lantern
359	minecraft:netherrack
360	minecraft:soul_sand
361	minecraft:soul_soil
362	minecraft:basalt
363	minecraft:polished_basalt
364	minecraft:smooth_basalt
365	minecraft:soul_torch
366	minecraft:copper_torch
367	minecraft:glowstone
368	minecraft:infested_stone
369	minecraft:infested_cobblestone
370	minecraft:infested_stone_bricks
371	minecraft:infested_mossy_stone_bricks
372	minecraft:infested_cracked_stone_bricks
373	minecraft:infested_chiseled_stone_bricks
374	minecraft:infested_deepslate
375	minecraft:stone_bricks
376	minecraft:mossy_stone_bricks
377	minecraft:cracked_stone_bricks
378	minecraft:chiseled_stone_bricks
379	minecraft:packed_mud
380	minecraft:mud_bricks
381	minecraft:deepslate_bricks
382	minecraft:cracked_deepslate_bricks
383	minecraft:deepslate_tiles
384	minecraft:cracked_deepslate_tiles
385	minecraft:chiseled_deepslate
386	minecraft:reinforced_deepslate
387	minecraft:brown_mushroom_block
388	minecraft:red_mushroom_block
389	minecraft:mushroom_stem
390	minecraft:iron_bars
391	minecraft:copper_bars
392	minecraft:exposed_copper_bars
393	minecraft:weathered_copper_bars
394	minecraft:oxidized_copper_bars
395	minecraft:waxed_copper_bars
396	minecraft:waxed_exposed_copper_bars
397	minecraft:waxed_weathered_copper_bars
398	minecraft:waxed_oxidized_copper_bars
399	minecraft:iron_chain
400	minecraft:copper_chain
401	minecraft:exposed_copper_chain
402	minecraft:weathered_copper_chain
403	minecraft:oxidized_copper_chain
404	minecraft:waxed_copper_chain
405	minecraft:waxed_exposed_copper_chain
406	minecraft:waxed_weathered_copper_chain
407	minecraft:waxed_oxidized_copper_chain
408	minecraft:glass_pane
409	minecraft:melon
410	minecraft:vine
411	minecraft:glow_lichen
412	minecraft:resin_clump
413	minecraft:resin_block
414	minecraft:resin_bricks
415	minecraft:resin_brick_stairs
416	minecraft:resin_brick_slab
417	minecraft:resin_brick_wall
418	minecraft:chiseled_resin_bricks
419	minecraft:brick_stairs
420	minecraft:stone_brick_stairs
421	minecraft:mud_brick_stairs
422	minecraft:mycelium
423	minecraft:lily_pad
424	minecraft:nether_bricks
425	minecraft:cracked_nether_bricks
426	minecraft:chiseled_nether_bricks
427	minecraft:nether_brick_fence
428	minecraft:nether_brick_stairs
429	minecraft:sculk
430	minecraft:sculk_vein
431	minecraft:sculk_catalyst
432	minecraft:sculk_shrieker
433	minecraft:enchanting_table
434	minecraft:end_portal_frame
435	minecraft:end_stone
436	minecraft:end_stone_bricks
437	minecraft:dragon_egg
438	minecraft:sandstone_stairs
439	minecraft:ender_chest
440	minecraft:emerald_block
441	minecraft:oak_stairs
442	minecraft:spruce_stairs
443	minecraft:birch_stairs
444	minecraft:jungle_stairs
445	minecraft:acacia_stairs
446	minecraft:cherry_stairs
447	minecraft:dark_oak_stairs
448	minecraft:pale_oak_stairs
449	minecraft:mangrove_stairs
450	minecraft:bamboo_stairs
451	minecraft:bamboo_mosaic_stairs
452	minecraft:crimson_stairs
453	minecraft:warped_stairs
454	minecraft:command_block
455	minecraft:beacon
456	minecraft:cobblestone_wall
457	minecraft:mossy_cobblestone_wall
458	minecraft:brick_wall
459	minecraft:prismarine_wall
460	minecraft:red_sandstone_wall
461	minecraft:mossy_stone_brick_wall
462	minecraft:granite_wall
463	minecraft:stone_brick_wall
464	minecraft:mud_brick_wall
465	minecraft:nether_brick_wall
466	minecraft:andesite_wall
467	minecraft:red_nether_brick_wall
468	minecraft:sandstone_wall
469	minecraft:end_stone_brick_wall
470	minecraft:diorite_wall
471	minecraft:blackstone_wall
472	minecraft:polished_blackstone_wall
473	minecraft:polished_blackstone_brick_wall
474	minecraft:cobbled_deepslate_wall
475	minecraft:polished_deepslate_wall
476	minecraft:deepslate_brick_wall
477	minecraft:deepslate_tile_wall
478	minecraft:anvil
479	minecraft:chipped_anvil
480	minecraft:damaged_anvil
481	minecraft:chiseled_quartz_block
482	minecraft:quartz_block
483	minecraft:quartz_bricks
484	minecraft:quartz_pillar
485	minecraft:quartz_stairs
486	minecraft:white_terracotta
487	minecraft:orange_terracotta
488	minecraft:magenta_terracotta
489	minecraft:light_blue_terracotta
490	minecraft:yellow_terracotta
491	minecraft:lime_terracotta
492	minecraft:pink_terracotta
493	minecraft:gray_terracotta
494	minecraft:light_gray_terracotta
495	minecraft:cyan_terracotta
496	minecraft:purple_terracotta
497	minecraft:blue_terracotta
498	minecraft:brown_terracotta
499	minecraft:green_terracotta
500	minecraft:red_terracotta
501	minecraft:black_terracotta
502	minecraft:barrier
503	minecraft:light
504	minecraft:hay_block
505	minecraft:white_carpet
506	minecraft:orange_carpet
507	minecraft:magenta_carpet
508	minecraft:light_blue_carpet
509	minecraft:yellow_carpet
510	minecraft:lime_carpet
511	minecraft:pink_carpet
512	minecraft:gray_carpet
513	minecraft:light_gray_carpet
514	minecraft:cyan_carpet
515	minecraft:purple_carpet
516	minecraft:blue_carpet
517	minecraft:brown_carpet
518	minecraft:green_carpet
519	minecraft:red_carpet
520	minecraft:black_carpet
521	minecraft:terracotta
522	minecraft:packed_ice
523	minecraft:dirt_path
524	minecraft:sunflower
525	minecraft:lilac
526	minecraft:rose_bush
527	minecraft:peony
528	minecraft:tall_grass
529	minecraft:large_fern
530	minecraft:white_stained_glass
531	minecraft:orange_stained_glass
532	minecraft:magenta_stained_glass
533	minecraft:light_blue_stained_glass
534	minecraft:yellow_stained_glass
535	minecraft:lime_stained_glass
536	minecraft:pink_stained_glass
537	minecraft:gray_stained_glass
538	minecraft:light_gray_stained_glass
539	minecraft:cyan_stained_glass
540	minecraft:purple_stained_glass
541	minecraft:blue_stained_glass
542	minecraft:brown_stained_glass
543	minecraft:green_stained_glass
544	minecraft:red_stained_glass
545	minecraft:black_stained_glass
546	minecraft:white_stained_glass_pane
547	minecraft:orange_stained_glass_pane
548	minecraft:magenta_stained_glass_pane
549	minecraft:light_blue_stained_glass_pane
550	minecraft:yellow_stained_glass_pane
551	minecraft:lime_stained_glass_pane
552	minecraft:pink_stained_glass_pane
553	minecraft:gray_stained_glass_pane
554	minecraft:light_gray_stained_glass_pane
555	minecraft:cyan_stained_glass_pane
556	minecraft:purple_stained_glass_pane
557	minecraft:blue_stained_glass_pane
558	minecraft:brown_stained_glass_pane
559	minecraft:green_stained_glass_pane
560	minecraft:red_stained_glass_pane
561	minecraft:black_stained_glass_pane
562	minecraft:prismarine
563	minecraft:prismarine_bricks
564	minecraft:dark_prismarine
565	minecraft:prismarine_stairs
566	minecraft:prismarine_brick_stairs
567	minecraft:dark_prismarine_stairs
568	minecraft:sea_lantern
569	minecraft:red_sandstone
570	minecraft:chiseled_red_sandstone
571	minecraft:cut_red_sandstone
572	minecraft:red_sandstone_stairs
573	minecraft:repeating_command_block
574	minecraft:chain_command_block
575	minecraft:magma_block
576	minecraft:nether_wart_block
577	minecraft:warped_wart_block
578	minecraft:red_nether_bricks
579	minecraft:bone_block
580	minecraft:structure_void
581	minecraft:shulker_box
582	minecraft:white_shulker_box
583	minecraft:orange_shulker_box
584	minecraft:magenta_shulker_box
585	minecraft:light_blue_shulker_box
586	minecraft:yellow_shulker_box
587	minecraft:lime_shulker_box
588	minecraft:pink_shulker_box
589	minecraft:gray_shulker_box
590	minecraft:light_gray_shulker_box
591	minecraft:cyan_shulker_box
592	minecraft:purple_shulker_box
593	minecraft:blue_shulker_box
594	minecraft:brown_shulker_box
595	minecraft:green_shulker_box
596	minecraft:red_shulker_box
597	minecraft:black_shulker_box
598	minecraft:white_glazed_terracotta
599	minecraft:orange_glazed_terracotta
600	minecraft:magenta_glazed_terracotta
601	minecraft:light_blue_glazed_terracotta
602	minecraft:yellow_glazed_terracotta
603	minecraft:lime_glazed_terracotta
604	minecraft:pink_glazed_terracotta
605	minecraft:gray_glazed_terracotta
606	minecraft:light_gray_glazed_terracotta
607	minecraft:cyan_glazed_terracotta
608	minecraft:purple_glazed_terracotta
609	minecraft:blue_glazed_terracotta
610	minecraft:brown_glazed_terracotta
611	minecraft:green_glazed_terracotta
612	minecraft:red_glazed_terracotta
613	minecraft:black_glazed_terracotta
614	minecraft:white_concrete
615	minecraft:orange_concrete
616	minecraft:magenta_concrete
617	minecraft:light_blue_concrete
618	minecraft:yellow_concrete
619	minecraft:lime_concrete
620	minecraft:pink_concrete
621	minecraft:gray_concrete
622	minecraft:light_gray_concrete
623	minecraft:cyan_concrete
624	minecraft:purple_concrete
625	minecraft:blue_concrete
626	minecraft:brown_concrete
627	minecraft:green_concrete
628	minecraft:red_concrete
629	minecraft:black_concrete
630	minecraft:white_concrete_powder
631	minecraft:orange_concrete_powder
632	minecraft:magenta_concrete_powder
633	minecraft:light_blue_concrete_powder
634	minecraft:yellow_concrete_powder
635	minecraft:lime_concrete_powder
636	minecraft:pink_concrete_powder
637	minecraft:gray_concrete_powder
638	minecraft:light_gray_concrete_powder
639	minecraft:cyan_concrete_powder
640	minecraft:purple_concrete_powder
641	minecraft:blue_concrete_powder
642	minecraft:brown_concrete_powder
643	minecraft:green_concrete_powder
644	minecraft:red_concrete_powder
645	minecraft:black_concrete_powder
646	minecraft:turtle_egg
647	minecraft:sniffer_egg
648	minecraft:dried_ghast
649	minecraft:dead_tube_coral_block
650	minecraft:dead_brain_coral_block
651	minecraft:dead_bubble_coral_block
652	minecraft:dead_fire_coral_block
653	minecraft:dead_horn_coral_block
654	minecraft:tube_coral_block
655	minecraft:brain_coral_block
656	minecraft:bubble_coral_block
657	minecraft:fire_coral_block
658	minecraft:horn_coral_block
659	minecraft:tube_coral
660	minecraft:brain_coral
661	minecraft:bubble_coral
662	minecraft:fire_coral
663	minecraft:horn_coral
664	minecraft:dead_brain_coral
665	minecraft:dead_bubble_coral
666	minecraft:dead_fire_coral
667	minecraft:dead_horn_coral
668	minecraft:dead_tube_coral
669	minecraft:tube_coral_fan
670	minecraft:brain_coral_fan
671	minecraft:bubble_coral_fan
672	minecraft:fire_coral_fan
673	minecraft:horn_coral_fan
674	minecraft:dead_tube_coral_fan
675	minecraft:dead_brain_coral_fan
676	minecraft:dead_bubble_coral_fan
677	minecraft:dead_fire_coral_fan
678	minecraft:dead_horn_coral_fan
679	minecraft:blue_ice
680	minecraft:conduit
681	minecraft:polished_granite_stairs
682	minecraft:smooth_red_sandstone_stairs
683	minecraft:mossy_stone_brick_stairs
684	minecraft:polished_diorite_stairs
685	minecraft:mossy_cobblestone_stairs
686	minecraft:end_stone_brick_stairs
687	minecraft:stone_stairs
688	minecraft:smooth_sandstone_stairs
689	minecraft:smooth_quartz_stairs
690	minecraft:granite_stairs
691	minecraft:andesite_stairs
692	minecraft:red_nether_brick_stairs
693	minecraft:polished_andesite_stairs
694	minecraft:diorite_stairs
695	minecraft:cobbled_deepslate_stairs
696	minecraft:polished_deepslate_stairs
697	minecraft:deepslate_brick_stairs
698	minecraft:deepslate_tile_stairs
699	minecraft:polished_granite_slab
700	minecraft:smooth_red_sandstone_slab
701	minecraft:mossy_stone_brick_slab
702	minecraft:polished_diorite_slab
703	minecraft:mossy_cobblestone_slab
704	minecraft:end_stone_brick_slab
705	minecraft:smooth_sandstone_slab
706	minecraft:smooth_quartz_slab
707	minecraft:granite_slab
708	minecraft:andesite_slab
709	minecraft:red_nether_brick_slab
710	minecraft:polished_andesite_slab
711	minecraft:diorite_slab
712	minecraft:cobbled_deepslate_slab
713	minecraft:polished_deepslate_slab
714	minecraft:deepslate_brick_slab
715	minecraft:deepslate_tile_slab
716	minecraft:scaffolding
717	minecraft:redstone
718	minecraft:redstone_torch
719	minecraft:redstone_block
720	minecraft:repeater
721	minecraft:comparator
722	minecraft:piston
723	minecraft:sticky_piston
724	minecraft:slime_block
725	minecraft:honey_block
726	minecraft:observer
727	minecraft:hopper
728	minecraft:dispenser
729	minecraft:dropper
730	minecraft:lectern
731	minecraft:target
732	minecraft:lever
733	minecraft:lightning_rod
734	minecraft:exposed_lightning_rod
735	minecraft:weathered_lightning_rod
736	minecraft:oxidized_lightning_rod
737	minecraft:waxed_lightning_rod
738	minecraft:waxed_exposed_lightning_rod
739	minecraft:waxed_weathered_lightning_rod
740	minecraft:waxed_oxidized_lightning_rod
741	minecraft:daylight_detector
742	minecraft:sculk_sensor
743	minecraft:calibrated_sculk_sensor
744	minecraft:tripwire_hook
745	minecraft:trapped_chest
746	minecraft:tnt
747	minecraft:redstone_lamp
748	minecraft:note_block
749	minecraft:stone_button
750	minecraft:polished_blackstone_button
751	minecraft:oak_button
752	minecraft:spruce_button
753	minecraft:birch_button
754	minecraft:jungle_button
755	minecraft:acacia_button
756	minecraft:cherry_button
757	minecraft:dark_oak_button
758	minecraft:pale_oak_button
759	minecraft:mangrove_button
760	minecraft:bamboo_button
761	minecraft:crimson_button
762	minecraft:warped_button
763	minecraft:stone_pressure_plate
764	minecraft:polished_blackstone_pressure_plate
765	minecraft:light_weighted_pressure_plate
766	minecraft:heavy_weighted_pressure_plate
767	minecraft:oak_pressure_plate
768	minecraft:spruce_pressure_plate
769	minecraft:birch_pressure_plate
770	minecraft:jungle_pressure_plate
771	minecraft:acacia_pressure_plate
772	minecraft:cherry_pressure_plate
773	minecraft:dark_oak_pressure_plate
774	minecraft:pale_oak_pressure_plate
775	minecraft:mangrove_pressure_plate
776	minecraft:bamboo_pressure_plate
777	minecraft:crimson_pressure_plate
778	minecraft:warped_pressure_plate
779	minecraft:iron_door
780	minecraft:oak_door
781	minecraft:spruce_door
782	minecraft:birch_door
783	minecraft:jungle_door
784	minecraft:acacia_door
785	minecraft:cherry_door
786	minecraft:dark_oak_door
787	minecraft:pale_oak_door
788	minecraft:mangrove_door
789	minecraft:bamboo_door
790	minecraft:crimson_door
791	minecraft:warped_door
792	minecraft:copper_door
793	minecraft:exposed_copper_door
794	minecraft:weathered_copper_door
795	minecraft:oxidized_copper_door
796	minecraft:waxed_copper_door
797	minecraft:waxed_exposed_copper_door
798	minecraft:waxed_weathered_copper_door
799	minecraft:waxed_oxidized_copper_door
800	minecraft:iron_trapdoor
801	minecraft:oak_trapdoor
802	minecraft:spruce_trapdoor
803	minecraft:birch_trapdoor
804	minecraft:jungle_trapdoor
805	minecraft:acacia_trapdoor
806	minecraft:cherry_trapdoor
807	minecraft:dark_oak_trapdoor
808	minecraft:pale_oak_trapdoor
809	minecraft:mangrove_trapdoor
810	minecraft:bamboo_trapdoor
811	minecraft:crimson_trapdoor
812	minecraft:warped_trapdoor
813	minecraft:copper_trapdoor
814	minecraft:exposed_copper_trapdoor
815	minecraft:weathered_copper_trapdoor
816	minecraft:oxidized_copper_trapdoor
817	minecraft:waxed_copper_trapdoor
818	minecraft:waxed_exposed_copper_trapdoor
819	minecraft:waxed_weathered_copper_trapdoor
820	minecraft:waxed_oxidized_copper_trapdoor
821	minecraft:oak_fence_gate
822	minecraft:spruce_fence_gate
823	minecraft:birch_fence_gate
824	minecraft:jungle_fence_gate
825	minecraft:acacia_fence_gate
826	minecraft:cherry_fence_gate
827	minecraft:dark_oak_fence_gate
828	minecraft:pale_oak_fence_gate
829	minecraft:mangrove_fence_gate
830	minecraft:bamboo_fence_gate
831	minecraft:crimson_fence_gate
832	minecraft:warped_fence_gate
833	minecraft:powered_rail
834	minecraft:detector_rail
835	minecraft:rail
836	minecraft:activator_rail
837	minecraft:saddle
838	minecraft:white_harness
839	minecraft:orange_harness
840	minecraft:magenta_harness
841	minecraft:light_blue_harness
842	minecraft:yellow_harness
843	minecraft:lime_harness
844	minecraft:pink_harness
845	minecraft:gray_harness
846	minecraft:light_gray_harness
847	minecraft:cyan_harness
848	minecraft:purple_harness
849	minecraft:blue_harness
850	minecraft:brown_harness
851	minecraft:green_harness
852	minecraft:red_harness
853	minecraft:black_harness
854	minecraft:minecart
855	minecraft:chest_minecart
856	minecraft:furnace_minecart
857	minecraft:tnt_minecart
858	minecraft:hopper_minecart
859	minecraft:carrot_on_a_stick
860	minecraft:warped_fungus_on_a_stick
861	minecraft:phantom_membrane
862	minecraft:elytra
863	minecraft:oak_boat
864	minecraft:oak_chest_boat
865	minecraft:spruce_boat
866	minecraft:spruce_chest_boat
867	minecraft:birch_boat
868	minecraft:birch_chest_boat
869	minecraft:jungle_boat
870	minecraft:jungle_chest_boat
871	minecraft:acacia_boat
872	minecraft:acacia_chest_boat
873	minecraft:cherry_boat
874	minecraft:cherry_chest_boat
875	minecraft:dark_oak_boat
876	minecraft:dark_oak_chest_boat
877	minecraft:pale_oak_boat
878	minecraft:pale_oak_chest_boat
879	minecraft:mangrove_boat
880	minecraft:mangrove_chest_boat
881	minecraft:bamboo_raft
882	minecraft:bamboo_chest_raft
883	minecraft:structure_block
884	minecraft:jigsaw
885	minecraft:test_block
886	minecraft:test_instance_block
887	minecraft:turtle_helmet
888	minecraft:turtle_scute
889	minecraft:armadillo_scute
890	minecraft:wolf_armor
891	minecraft:flint_and_steel
892	minecraft:bowl
893	minecraft:apple
894	minecraft:bow
895	minecraft:arrow
896	minecraft:coal
